f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
239.4766,474.6860000000001,787.8563999999999,1013.119,904.0,1784.0,2628.0,3256.0,36.0,72.0,124.0,162.0,196.0,488.0,664.0,782.0,13.688399999999998,32.40400000000002,48.88280000000003,60.808200000000014,qmof-8fddab8_primitive
239.4766,474.686,787.8563999999999,1013.1189999999996,904.0,1784.0,2628.0,3256.0,36.0,72.0,124.0,162.0,196.0,488.0,664.0,782.0,13.688399999999998,32.40400000000001,48.88280000000002,60.808200000000014,qmof-8fddab8_primitive
239.4766,474.6860000000001,787.8563999999999,1013.1189999999996,904.0,1784.0,2628.0,3256.0,36.0,72.0,124.0,162.0,196.0,488.0,664.0,782.0,13.688399999999996,32.40400000000001,48.88280000000003,60.80820000000003,qmof-8fddab8_primitive
239.4766,474.6860000000001,787.8563999999999,1013.1189999999996,904.0,1784.0,2628.0,3256.0,36.0,72.0,124.0,162.0,196.0,488.0,664.0,782.0,13.688399999999996,32.40400000000001,48.88280000000002,60.80820000000002,qmof-8fddab8_primitive
99.3544,161.21099999999993,195.54039999999992,135.20099999999994,544.0,888.0,1072.0,744.0,12.0,22.0,24.0,18.0,46.0,88.0,76.0,64.0,6.8748,12.797400000000003,13.743200000000003,10.425800000000002,qmof-8fddab8_primitive
99.3544,161.21099999999993,195.54039999999992,135.20099999999994,544.0,888.0,1072.0,744.0,12.0,22.0,24.0,18.0,46.0,88.0,76.0,64.0,6.8748,12.797400000000003,13.743200000000003,10.425800000000002,qmof-8fddab8_primitive
384.3871999999998,868.7168000000006,1368.0980000000002,1530.988,1868.0,4424.0,6912.0,6648.0,57.0,128.0,204.0,232.0,332.0,848.0,1284.0,1304.0,26.76880000000002,67.45520000000002,104.32280000000002,108.46239999999992,qmof-4a83905_primitive
384.3872,868.7168000000006,1368.097999999999,1530.9879999999996,1868.0,4424.0,6912.0,6648.0,57.0,128.0,204.0,232.0,332.0,848.0,1284.0,1304.0,26.76880000000001,67.45520000000003,104.32279999999996,108.4624,qmof-4a83905_primitive
384.3872,868.7168000000007,1368.097999999999,1530.9879999999996,1868.0,4424.0,6912.0,6648.0,57.0,128.0,204.0,232.0,332.0,848.0,1284.0,1304.0,26.76880000000001,67.45520000000003,104.32279999999996,108.46239999999996,qmof-4a83905_primitive
212.6846,426.7169999999999,717.3403999999999,916.651,884.0,1800.0,2768.0,3220.0,31.0,64.0,108.0,140.0,172.0,432.0,622.0,724.0,13.033500000000002,30.76920000000001,47.29600000000002,58.40800000000002,qmof-8a1c381_primitive
212.6846,426.7169999999999,717.3403999999999,916.651,884.0,1800.0,2768.0,3220.0,31.0,64.0,108.0,140.0,172.0,432.0,622.0,724.0,13.033500000000002,30.76920000000001,47.29600000000002,58.40800000000002,qmof-8a1c381_primitive
212.6846,426.7169999999999,717.3403999999999,916.651,884.0,1800.0,2768.0,3220.0,31.0,64.0,108.0,140.0,172.0,432.0,622.0,724.0,13.033500000000002,30.769200000000005,47.29600000000002,58.40800000000002,qmof-8a1c381_primitive
212.6846,426.717,717.3403999999997,916.651,884.0,1800.0,2768.0,3220.0,31.0,64.0,108.0,140.0,172.0,432.0,622.0,724.0,13.033499999999998,30.76920000000001,47.29600000000001,58.40800000000002,qmof-8a1c381_primitive
212.6846,426.717,717.3403999999998,916.651,884.0,1800.0,2768.0,3220.0,31.0,64.0,108.0,140.0,172.0,432.0,622.0,724.0,13.033500000000007,30.76920000000001,47.29600000000001,58.408,qmof-8a1c381_primitive
212.6846,426.717,717.3403999999998,916.651,884.0,1800.0,2768.0,3220.0,31.0,64.0,108.0,140.0,172.0,432.0,622.0,724.0,13.033500000000007,30.76920000000001,47.29600000000001,58.408,qmof-8a1c381_primitive
141.3994,319.566,553.5604000000001,667.938,622.0,1464.0,2152.0,2172.0,20.0,48.0,84.0,104.0,156.0,504.0,708.0,560.0,8.882,24.516800000000003,38.229200000000006,40.6664,qmof-12a0bfd_primitive
170.5869,342.0059999999999,552.5103999999999,666.6519999999999,732.0,1488.0,2242.0,2476.0,25.0,52.0,84.0,104.0,136.0,336.0,484.0,560.0,10.934500000000002,25.656400000000005,38.57320000000001,45.792800000000014,qmof-12a0bfd_primitive
190.691,381.3269999999999,626.5323999999999,756.3709999999999,1994.0,1992.0,3220.0,4370.0,28.0,58.0,96.0,116.0,154.0,378.0,544.0,656.0,12.9639,29.167600000000007,44.707600000000006,56.098800000000026,qmof-12a0bfd_primitive
190.691,381.327,626.5323999999998,756.616,1994.0,1992.0,3220.0,4420.0,28.0,58.0,96.0,116.0,154.0,378.0,544.0,668.0,12.9639,29.167600000000007,44.707600000000006,56.41880000000001,qmof-12a0bfd_primitive
162.24759999999995,314.313,501.7444,622.0939999999999,3142.0,2208.0,3712.0,4508.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,476.0,12.393200000000002,25.702600000000004,39.55360000000001,48.1884,qmof-12a0bfd_primitive
162.24759999999995,314.313,501.7443999999999,622.0939999999999,3142.0,2208.0,3712.0,4508.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,476.0,12.3932,25.702600000000004,39.55360000000001,48.1884,qmof-12a0bfd_primitive
224.8234,464.8556,753.4867999999998,1072.4244,1168.0,2432.0,3824.0,5220.0,26.0,60.0,100.0,140.0,184.0,584.0,904.0,916.0,13.840999999999998,33.4308,54.190000000000005,73.27720000000002,qmof-3569d68_primitive
223.547,463.81479999999993,748.7947999999998,891.2099999999998,1118.0,2344.0,3512.0,3756.0,28.0,64.0,104.0,128.0,192.0,584.0,832.0,788.0,14.2364,34.81040000000001,53.11200000000002,60.456,qmof-3569d68_primitive
718.3750000000007,1420.249999999999,2285.981199999997,3050.626199999999,3754.0,7448.0,11920.0,15576.0,84.0,184.0,300.0,410.0,484.0,1248.0,1980.0,2650.0,45.02279999999996,102.59600000000002,166.0876,223.40819999999988,qmof-3569d68_primitive
144.72439999999995,271.116,389.3403999999999,393.241,692.0,1296.0,1744.0,1468.0,20.0,40.0,56.0,62.0,96.0,220.0,272.0,270.0,9.794,21.00560000000001,27.788,27.297400000000003,qmof-870af3e_primitive
89.8632,179.92800000000005,250.818,307.05100000000004,390.0,792.0,984.0,988.0,14.0,28.0,40.0,50.0,68.0,164.0,216.0,194.0,6.4158,14.075600000000003,18.726400000000005,20.3058,qmof-870af3e_primitive
132.7016,226.571,288.15639999999985,273.9242,674.0,1112.0,1480.0,1304.0,16.0,30.0,36.0,36.0,66.0,138.0,144.0,144.0,8.2144,16.126200000000004,19.3796,18.2676,qmof-870af3e_primitive
200.7566,386.1719999999999,589.5423999999999,564.5121999999998,896.0,1728.0,2332.0,2458.0,28.0,56.0,84.0,82.0,140.0,312.0,380.0,440.0,12.5932,27.781600000000005,37.2612,39.57780000000001,qmof-22cf513_primitive
144.72439999999995,271.116,389.3403999999999,393.241,692.0,1296.0,1744.0,1468.0,20.0,40.0,56.0,62.0,96.0,220.0,272.0,270.0,9.794,21.005600000000005,27.788,27.297400000000003,qmof-22cf513_primitive
86.34939999999999,135.20099999999996,169.53039999999993,109.19099999999996,472.0,744.0,928.0,600.0,10.0,18.0,20.0,14.0,38.0,72.0,60.0,48.0,5.688999999999999,10.425800000000002,11.3716,8.054200000000002,qmof-22cf513_primitive
86.34939999999999,135.20099999999996,169.53039999999993,109.19099999999996,472.0,744.0,928.0,600.0,10.0,18.0,20.0,14.0,38.0,72.0,60.0,48.0,5.688999999999999,10.425800000000002,11.3716,8.054200000000002,qmof-22cf513_primitive
154.25689999999997,286.416,460.6904,533.4709999999999,590.0,1080.0,1430.0,1340.0,23.0,44.0,72.0,88.0,116.0,276.0,334.0,332.0,8.8367,19.6812,27.1704,29.098400000000005,qmof-8d1e5f0_primitive
154.25689999999997,286.416,460.6904,533.4709999999999,590.0,1080.0,1430.0,1340.0,23.0,44.0,72.0,88.0,116.0,276.0,334.0,332.0,8.8367,19.6812,27.1704,29.098400000000005,qmof-8d1e5f0_primitive
174.40059999999997,307.7849999999999,537.8811999999999,629.0305999999999,862.0,1536.0,2548.0,2810.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,9.9836,22.530200000000004,34.74239999999999,38.8688,qmof-8d1e5f0_primitive
174.40059999999997,307.7849999999999,537.8811999999999,629.0305999999999,862.0,1536.0,2548.0,2810.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,9.9836,22.530200000000004,34.74239999999999,38.8688,qmof-8d1e5f0_primitive
111.26999999999998,185.997,245.1124,196.477,3354.0,1536.0,2368.0,2146.0,14.0,26.0,32.0,28.0,58.0,118.0,112.0,102.0,8.9717,15.523200000000005,19.1948,16.9134,qmof-91ef893_primitive
124.0455,210.63,306.76039999999995,330.273,576.0,960.0,1268.0,1098.0,16.0,30.0,42.0,48.0,72.0,162.0,186.0,184.0,7.3624,15.015000000000002,19.3962,19.667200000000005,qmof-91ef893_primitive
105.7094,180.081,259.2904,266.095,476.0,792.0,1024.0,742.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,6.2366,12.705000000000002,15.93,14.4552,qmof-91ef893_primitive
205.8638,401.2892,617.7183999999999,761.887,1442.0,2138.0,3256.0,3752.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,14.3388,31.00100000000001,45.467200000000005,52.635000000000005,qmof-87204b7_primitive
186.7694,377.451,618.7803999999999,740.8669999999997,770.0,1584.0,2404.0,2738.0,28.0,58.0,96.0,116.0,154.0,378.0,544.0,662.0,11.8012,27.98180000000001,42.336,51.35560000000002,qmof-87204b7_primitive
182.7564,402.46900000000016,632.582,715.8543999999999,642.0,1492.0,1976.0,2188.0,30.0,62.0,100.0,116.0,162.0,390.0,524.0,600.0,11.2814,27.85980000000001,39.871600000000015,45.09880000000001,qmof-ba67bb7_primitive
214.9326,440.209,712.6023999999998,849.4892000000001,870.0,1804.0,2656.0,3212.0,32.0,66.0,108.0,132.0,174.0,426.0,596.0,732.0,13.2,31.34020000000001,46.77479999999999,56.99640000000002,qmof-ba67bb7_primitive
177.0894,355.011,557.1304,682.4420000000001,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.527399999999998,26.84220000000001,39.46120000000001,45.10840000000002,qmof-ba67bb7_primitive
174.91059999999996,352.563,692.3924000000001,1061.177,6244.0,2568.0,4940.0,8096.0,26.0,54.0,108.0,170.0,162.0,456.0,768.0,848.0,13.3496,27.5506,51.16,75.2802,qmof-d9daa8e_primitive
261.3525999999999,493.2522,913.7116,1463.392200000001,9580.0,4080.0,8968.0,22344.0,32.0,66.0,126.0,206.0,192.0,540.0,930.0,1160.0,19.64690000000001,37.4624,70.95759999999999,117.5104,qmof-d9daa8e_primitive
99.35439999999998,161.21099999999996,195.54039999999992,135.20099999999996,544.0,888.0,1072.0,744.0,12.0,22.0,24.0,18.0,46.0,88.0,76.0,64.0,6.8748000000000005,12.797400000000003,13.743200000000003,10.425800000000002,qmof-d9daa8e_primitive
99.35439999999998,161.21099999999998,195.5404,135.20099999999996,544.0,888.0,1072.0,744.0,12.0,22.0,24.0,18.0,46.0,88.0,76.0,64.0,6.8748000000000005,12.7974,13.7432,10.425800000000002,qmof-d9daa8e_primitive
205.2526,404.764,615.7023999999999,648.637,868.0,1708.0,2320.0,2344.0,30.0,60.0,92.0,102.0,152.0,352.0,444.0,510.0,12.9262,29.014800000000008,39.7524,43.455000000000005,qmof-ef93a15_primitive
205.2526,404.764,615.7023999999999,648.637,868.0,1708.0,2320.0,2344.0,30.0,60.0,92.0,102.0,152.0,352.0,444.0,510.0,12.9262,29.014800000000008,39.7524,43.455000000000005,qmof-ef93a15_primitive
259.4258,537.8884,850.6687999999999,1014.8714,1112.0,2356.0,3464.0,3872.0,38.0,80.0,128.0,154.0,208.0,508.0,716.0,822.0,16.696600000000004,39.548800000000014,58.47680000000002,68.78660000000004,qmof-ef93a15_primitive
259.4258,537.8884,850.6687999999999,1014.8714,1112.0,2356.0,3464.0,3872.0,38.0,80.0,128.0,154.0,208.0,508.0,716.0,822.0,16.696600000000004,39.548800000000014,58.47680000000002,68.78660000000004,qmof-ef93a15_primitive
246.36849999999995,508.215,796.0143999999999,1017.6449999999998,1072.0,2256.0,3292.0,3708.0,37.0,78.0,122.0,162.0,200.0,502.0,730.0,842.0,16.650900000000004,39.19300000000001,58.26460000000001,70.31140000000002,qmof-8b975ac_primitive
141.3994,280.551,453.5804,514.8969999999999,622.0,1248.0,1796.0,1882.0,20.0,42.0,68.0,80.0,114.0,292.0,388.0,412.0,8.882,20.9594,30.6148,33.7552,qmof-8b975ac_primitive
86.5382,194.361,303.35600000000005,297.48720000000003,320.0,768.0,944.0,720.0,14.0,30.0,48.0,48.0,82.0,208.0,244.0,194.0,5.5038,13.9678,19.0288,16.296,qmof-8b975ac_primitive
165.30849999999995,323.85,505.3144,630.3399999999999,778.0,1536.0,2284.0,2572.0,23.0,48.0,74.0,96.0,122.0,304.0,442.0,496.0,11.0863,25.102000000000007,37.1974,44.684000000000005,qmof-2f5ad9e_primitive
141.3994,319.566,553.5604,667.9380000000001,622.0,1464.0,2152.0,2172.0,20.0,48.0,84.0,104.0,156.0,504.0,708.0,560.0,8.882000000000001,24.516800000000007,38.229200000000006,40.66640000000001,qmof-2f5ad9e_primitive
155.48099999999997,350.602,598.5323999999999,759.7860000000002,672.0,1564.0,2394.0,2556.0,22.0,52.0,90.0,116.0,166.0,532.0,774.0,676.0,9.5814,26.212000000000003,41.3982,46.98840000000001,qmof-2f5ad9e_primitive
154.40439999999995,306.561,486.2404,592.1919999999999,694.0,1392.0,2080.0,2164.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,10.067800000000002,23.331000000000007,34.8104,39.91000000000001,qmof-2f5ad9e_primitive
147.5579,305.694,468.8882,539.439,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000003,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.55790000000002,305.694,468.8882,539.4390000000001,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000003,32.437400000000004,34.918800000000005,qmof-625c1df_primitive
147.55790000000002,305.694,468.8882,539.4390000000001,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000003,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.55790000000002,305.694,468.8882,539.4390000000001,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000003,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.55790000000002,305.694,468.8882,539.4390000000001,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000003,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.55790000000002,305.694,468.8882,539.4390000000001,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000003,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.5579,305.694,468.8882,539.439,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000003,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.5579,305.694,468.8882,539.4390000000001,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000003,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.55790000000002,305.6940000000001,468.8882,539.4389999999999,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000007,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.55790000000002,305.6940000000001,468.8882,539.4389999999999,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000007,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.55790000000002,305.6940000000001,468.8882,539.4389999999999,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000007,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.55790000000002,305.69400000000013,468.8882,539.439,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000007,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.55790000000002,305.6940000000001,468.8882,539.4389999999999,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000007,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.55790000000002,305.69400000000013,468.8882,539.439,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000007,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.5579,305.69400000000013,468.8882,539.439,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000007,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
147.55790000000002,305.6940000000001,468.8882,539.439,629.0,1332.0,1850.0,1836.0,22.0,46.0,70.0,84.0,116.0,282.0,386.0,396.0,9.671,22.715000000000007,32.437400000000004,34.91880000000001,qmof-625c1df_primitive
177.08939999999998,355.011,557.1303999999999,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.842200000000005,39.461200000000005,45.10840000000001,qmof-ec8cd79_primitive
177.08939999999998,355.011,557.1303999999999,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.842200000000005,39.461200000000005,45.10840000000001,qmof-ec8cd79_primitive
177.08939999999998,355.011,557.1304000000001,682.4419999999999,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.84220000000001,39.46120000000001,45.1084,qmof-ec8cd79_primitive
177.08939999999998,355.011,557.1304,682.4419999999999,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.527400000000002,26.84220000000001,39.46120000000001,45.10840000000001,qmof-ec8cd79_primitive
163.3964,353.7572000000002,517.4280000000001,584.453,638.0,1442.0,1788.0,1652.0,26.0,54.0,80.0,94.0,134.0,320.0,420.0,410.0,10.7338,25.611000000000008,34.776800000000016,35.73340000000002,qmof-ec8cd79_primitive
163.39640000000003,353.75720000000024,517.4280000000001,584.453,638.0,1442.0,1788.0,1652.0,26.0,54.0,80.0,94.0,134.0,320.0,420.0,410.0,10.7338,25.611000000000008,34.77680000000001,35.73340000000002,qmof-ec8cd79_primitive
209.4544,425.901,689.6703999999999,830.872,844.0,1752.0,2596.0,2884.0,32.0,66.0,108.0,132.0,174.0,426.0,604.0,716.0,13.2608,31.493000000000013,46.98680000000001,56.23400000000002,qmof-a373c39_primitive
209.4544,425.901,689.6703999999999,830.872,844.0,1752.0,2596.0,2884.0,32.0,66.0,108.0,132.0,174.0,426.0,604.0,716.0,13.2608,31.493000000000013,46.98680000000001,56.23400000000002,qmof-a373c39_primitive
209.4544,425.901,689.6703999999999,830.872,844.0,1752.0,2596.0,2884.0,32.0,66.0,108.0,132.0,174.0,426.0,604.0,716.0,13.2608,31.493000000000013,46.98680000000001,56.23400000000002,qmof-a373c39_primitive
116.6135,212.874,324.5333999999999,355.6004,560.0,1020.0,1470.0,1430.0,15.0,30.0,44.0,50.0,74.0,174.0,224.0,216.0,7.2551,15.631,21.798,22.5774,qmof-93add93_primitive
116.61350000000002,212.874,324.5333999999999,355.60040000000004,560.0,1020.0,1470.0,1430.0,15.0,30.0,44.0,50.0,74.0,174.0,224.0,216.0,7.255099999999999,15.631000000000004,21.797999999999995,22.577400000000004,qmof-93add93_primitive
116.61350000000002,212.874,324.5333999999999,355.6004,560.0,1020.0,1470.0,1430.0,15.0,30.0,44.0,50.0,74.0,174.0,224.0,216.0,7.255099999999999,15.631000000000004,21.797999999999995,22.577400000000004,qmof-93add93_primitive
116.61350000000002,212.874,324.5333999999999,355.60040000000004,560.0,1020.0,1470.0,1430.0,15.0,30.0,44.0,50.0,74.0,174.0,224.0,216.0,7.255099999999999,15.631000000000002,21.797999999999995,22.5774,qmof-93add93_primitive
116.6135,212.874,324.5334,355.60040000000004,560.0,1020.0,1470.0,1430.0,15.0,30.0,44.0,50.0,74.0,174.0,224.0,216.0,7.2551,15.631,21.798,22.5774,qmof-93add93_primitive
116.6135,212.874,324.5334,355.6004,560.0,1020.0,1470.0,1430.0,15.0,30.0,44.0,50.0,74.0,174.0,224.0,216.0,7.255099999999999,15.631,21.798,22.577400000000004,qmof-93add93_primitive
141.3994,319.566,553.5604,667.9380000000001,622.0,1464.0,2152.0,2172.0,20.0,48.0,84.0,104.0,156.0,504.0,708.0,560.0,8.882000000000001,24.516800000000007,38.229200000000006,40.66640000000001,qmof-6429819_primitive
105.70940000000002,180.08099999999996,259.2904,266.095,476.0,792.0,1024.0,742.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,6.236599999999998,12.705000000000002,15.930000000000009,14.455200000000003,qmof-6429819_primitive
105.7094,180.08099999999996,259.2904,266.095,476.0,792.0,1024.0,742.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,6.236599999999999,12.705000000000002,15.930000000000003,14.4552,qmof-6429819_primitive
117.543,201.541,283.1584,312.0949999999999,540.0,892.0,1204.0,962.0,15.0,28.0,38.0,44.0,66.0,148.0,166.0,156.0,6.769499999999999,13.7996,17.608600000000003,17.2364,qmof-6429819_primitive
121.7591,217.76999999999995,334.6684,379.0428,848.0,1212.0,1864.0,1900.0,15.0,30.0,44.0,50.0,74.0,174.0,220.0,208.0,8.098300000000002,16.585800000000003,23.6916,25.050200000000004,qmof-77df350_primitive
121.7591,217.76999999999995,334.6684,379.0428,848.0,1212.0,1864.0,1900.0,15.0,30.0,44.0,50.0,74.0,174.0,220.0,208.0,8.098299999999998,16.585800000000006,23.6916,25.050200000000004,qmof-77df350_primitive
121.75910000000002,217.77,334.6683999999999,379.0428,848.0,1212.0,1864.0,1900.0,15.0,30.0,44.0,50.0,74.0,174.0,220.0,208.0,8.0983,16.585800000000006,23.6916,25.0502,qmof-77df350_primitive
121.75910000000002,217.77,334.6683999999999,379.0428,848.0,1212.0,1864.0,1900.0,15.0,30.0,44.0,50.0,74.0,174.0,220.0,208.0,8.0983,16.585800000000006,23.6916,25.050200000000004,qmof-77df350_primitive
121.75910000000002,217.76999999999992,334.6683999999999,379.0428,848.0,1212.0,1864.0,1900.0,15.0,30.0,44.0,50.0,74.0,174.0,220.0,208.0,8.0983,16.585800000000003,23.6916,25.0502,qmof-77df350_primitive
121.7591,217.77,334.6684,379.04280000000006,848.0,1212.0,1864.0,1900.0,15.0,30.0,44.0,50.0,74.0,174.0,220.0,208.0,8.098300000000002,16.5858,23.6916,25.0502,qmof-77df350_primitive
350.07319999999976,770.3040000000004,1467.310399999999,2011.3068,1492.0,3024.0,4520.0,5170.0,60.0,124.0,244.0,346.0,368.0,976.0,1412.0,1522.0,20.784200000000016,53.80760000000003,89.76759999999996,109.63940000000004,qmof-1ed370f_primitive
350.07319999999976,770.3040000000004,1467.310399999999,2011.3068,1492.0,3024.0,4520.0,5170.0,60.0,124.0,244.0,346.0,368.0,976.0,1412.0,1522.0,20.784200000000016,53.80760000000003,89.76759999999996,109.63940000000004,qmof-1ed370f_primitive
350.07319999999976,770.3040000000007,1467.310399999999,2011.3068,1492.0,3024.0,4520.0,5170.0,60.0,124.0,244.0,346.0,368.0,976.0,1412.0,1522.0,20.784200000000016,53.80760000000003,89.76759999999994,109.63940000000004,qmof-1ed370f_primitive
144.72439999999995,271.116,389.3403999999999,393.241,692.0,1296.0,1744.0,1468.0,20.0,40.0,56.0,62.0,96.0,220.0,272.0,270.0,9.794,21.005600000000005,27.788,27.297400000000003,qmof-5c67a6f_primitive
166.72519999999997,289.27199999999993,425.6523999999999,463.37299999999993,852.0,1488.0,2128.0,2076.0,20.0,40.0,56.0,62.0,96.0,220.0,272.0,270.0,10.5284,22.05280000000001,29.88239999999999,30.942200000000007,qmof-5c67a6f_primitive
86.34939999999999,135.20099999999996,169.53039999999993,109.19099999999996,472.0,744.0,928.0,600.0,10.0,18.0,20.0,14.0,38.0,72.0,60.0,48.0,5.688999999999999,10.425800000000002,11.371600000000004,8.054200000000002,qmof-5c67a6f_primitive
86.34939999999999,135.20099999999996,169.53039999999993,109.19099999999996,472.0,744.0,928.0,600.0,10.0,18.0,20.0,14.0,38.0,72.0,60.0,48.0,5.689,10.425800000000002,11.3716,8.0542,qmof-5c67a6f_primitive
146.545,324.46199999999993,568.2484,695.9700000000001,910.0,1656.0,2728.0,3004.0,20.0,48.0,84.0,104.0,156.0,504.0,708.0,560.0,9.7252,25.47160000000001,41.0936,45.403200000000005,qmof-3135ad4_primitive
105.7094,180.081,259.2904,266.095,476.0,792.0,1024.0,742.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,6.2366,12.705000000000002,15.929999999999998,14.4552,qmof-3135ad4_primitive
105.7094,180.08100000000002,259.2904,266.095,476.0,792.0,1024.0,742.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,6.236600000000001,12.705000000000002,15.93,14.4552,qmof-3135ad4_primitive
105.7094,180.08100000000002,259.2904,266.095,476.0,792.0,1024.0,742.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,6.236599999999998,12.705000000000002,15.930000000000009,14.4552,qmof-3135ad4_primitive
149.908,273.0539999999999,427.5794,454.598,616.0,1104.0,1460.0,1238.0,21.0,40.0,62.0,68.0,102.0,232.0,256.0,252.0,8.5029,18.418400000000005,24.3734,24.0572,qmof-3135ad4_primitive
105.7094,180.08100000000002,259.2904,266.095,476.0,792.0,1024.0,742.0,14.0,26.0,36.0,40.0,62.0,138.0,148.0,128.0,6.236599999999999,12.705,15.930000000000003,14.4552,qmof-3135ad4_primitive
151.0794,289.986,469.8603999999999,533.817,624.0,1200.0,1780.0,1944.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,9.1558,20.913200000000003,30.5704,35.80500000000001,qmof-e0d492d_primitive
151.0794,289.986,469.8603999999999,533.817,624.0,1200.0,1780.0,1944.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,9.1558,20.913200000000003,30.5704,35.80500000000001,qmof-e0d492d_primitive
151.0794,289.986,469.8603999999999,533.8169999999999,624.0,1200.0,1780.0,1944.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,9.1558,20.913200000000003,30.5704,35.80500000000001,qmof-e0d492d_primitive
151.0794,289.986,469.8603999999999,533.8169999999999,624.0,1200.0,1780.0,1944.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,9.1558,20.9132,30.5704,35.805,qmof-e0d492d_primitive
151.0794,289.986,469.8603999999999,533.8169999999999,624.0,1200.0,1780.0,1944.0,22.0,44.0,72.0,82.0,116.0,276.0,376.0,442.0,9.1558,20.9132,30.5704,35.805,qmof-e0d492d_primitive
